time,simulation,method,state,bias,estimate,truth
365,1,Aalen-Johansen,1,-0.08656900000000001,0.4375,0.524069
365,1,Aalen-Johansen,2,-1.8466666666658305e-4,0.2208333333333334,0.221018
365,1,Aalen-Johansen,3,0.08675366666666662,0.3416666666666666,0.254913
730,1,Aalen-Johansen,1,-0.036913000000000085,0.18749999999999992,0.224413
730,1,Aalen-Johansen,2,-0.10670543054887499,0.15452056945112502,0.261226
730,1,Aalen-Johansen,3,0.14361843054887502,0.6579794305488751,0.5143610000000001
1095,1,Aalen-Johansen,1,-0.028212500000000043,0.07031249999999996,0.098525
1095,1,Aalen-Johansen,2,-0.12538828703258334,0.11863871296741665,0.244027
1095,1,Aalen-Johansen,3,0.1536007870325835,0.8110487870325835,0.657448
1460,1,Aalen-Johansen,1,-0.02023950000000001,0.02343749999999999,0.043677
1460,1,Aalen-Johansen,2,-0.07113578703258336,0.14207621296741665,0.213212
1460,1,Aalen-Johansen,3,0.09137528703258346,0.8344862870325835,0.7431110000000001
1825,1,Aalen-Johansen,1,-0.019285999999999998,5.204170427930419e-18,0.019286
1825,1,Aalen-Johansen,2,-0.11174189351629168,0.07103810648370831,0.18278
1825,1,Aalen-Johansen,3,0.13102789351629196,0.9289618935162919,0.7979339999999999
365,2,Aalen-Johansen,1,0.013862034482758911,0.5379310344827589,0.524069
365,2,Aalen-Johansen,2,0.06036131034482756,0.28137931034482755,0.221018
365,2,Aalen-Johansen,3,-0.07422334482758619,0.1806896551724138,0.254913
730,2,Aalen-Johansen,1,-0.030663720793449367,0.19374927920655063,0.224413
730,2,Aalen-Johansen,2,0.1384886068373083,0.3997146068373083,0.261226
730,2,Aalen-Johansen,3,-0.10782488604385865,0.4065361139561414,0.5143610000000001
1095,2,Aalen-Johansen,1,-0.04316806308384265,0.055356936916157354,0.098525
1095,2,Aalen-Johansen,2,0.23804434285464382,0.4820713428546438,0.244027
1095,2,Aalen-Johansen,3,-0.19487627977080085,0.4625717202291992,0.657448
1460,2,Aalen-Johansen,1,-0.015998531541921317,0.027678468458078684,0.043677
1460,2,Aalen-Johansen,2,0.1817624195657796,0.3949744195657796,0.213212
1460,2,Aalen-Johansen,3,-0.1657638880238581,0.577347111976142,0.7431110000000001
1825,2,Aalen-Johansen,1,0.008392468458078683,0.027678468458078684,0.019286
1825,2,Aalen-Johansen,2,0.2121944195657796,0.3949744195657796,0.18278
1825,2,Aalen-Johansen,3,-0.22058688802385795,0.577347111976142,0.7979339999999999
365,3,Aalen-Johansen,1,0.07593099999999986,0.5999999999999999,0.524069
365,3,Aalen-Johansen,2,-0.06101799999999999,0.16,0.221018
365,3,Aalen-Johansen,3,-0.014912999999999982,0.24000000000000002,0.254913
730,3,Aalen-Johansen,1,-0.033936809523809564,0.19047619047619044,0.224413
730,3,Aalen-Johansen,2,0.12172638095238097,0.382952380952381,0.261226
730,3,Aalen-Johansen,3,-0.08778957142857158,0.4265714285714285,0.5143610000000001
1095,3,Aalen-Johansen,1,-0.05090595238095239,0.04761904761904761,0.098525
1095,3,Aalen-Johansen,2,0.1468138830718772,0.3908408830718772,0.244027
1095,3,Aalen-Johansen,3,-0.09590793069092496,0.5615400693090751,0.657448
1460,3,Aalen-Johansen,1,-0.019867476190476206,0.023809523809523794,0.043677
1460,3,Aalen-Johansen,2,0.1294902958631145,0.3427022958631145,0.213212
1460,3,Aalen-Johansen,3,-0.10962281967263854,0.6334881803273615,0.7431110000000001
1825,3,Aalen-Johansen,1,-0.019286,0,0.019286
1825,3,Aalen-Johansen,2,0.07353145267013683,0.25631145267013683,0.18278
1825,3,Aalen-Johansen,3,-0.05424545267013692,0.743688547329863,0.7979339999999999
365,4,Aalen-Johansen,1,-0.04406900000000008,0.4799999999999999,0.524069
365,4,Aalen-Johansen,2,-0.04101799999999994,0.18000000000000005,0.221018
365,4,Aalen-Johansen,3,0.08508700000000002,0.34,0.254913
730,4,Aalen-Johansen,1,-0.1424525256916996,0.08196047430830039,0.224413
730,4,Aalen-Johansen,2,-0.04399297808120731,0.2172330219187927,0.261226
730,4,Aalen-Johansen,3,0.1864455037729067,0.7008065037729068,0.5143610000000001
1095,4,Aalen-Johansen,1,-0.0438846837944664,0.0546403162055336,0.098525
1095,4,Aalen-Johansen,2,-0.0509309805166287,0.1930960194833713,0.244027
1095,4,Aalen-Johansen,3,0.0948156643110949,0.7522636643110949,0.657448
1460,4,Aalen-Johansen,1,0.010963316205533598,0.0546403162055336,0.043677
1460,4,Aalen-Johansen,2,-0.11666399025831439,0.09654800974168562,0.213212
1460,4,Aalen-Johansen,3,0.10570067405278039,0.8488116740527805,0.7431110000000001
1825,4,Aalen-Johansen,1,-0.01928599999999999,1.2132587424836494e-17,0.019286
1825,4,Aalen-Johansen,2,-0.055728676488202206,0.1270513235117978,0.18278
1825,4,Aalen-Johansen,3,0.07501467648820193,0.8729486764882018,0.7979339999999999
